customerID,gender,SeniorCitizen,Partner,StreamingTV,PhoneService,InternetService,PaperlessBilling,Churn
9442-JTWDL,Female,No,No,No internet service,Yes,No,No,0
0979-PHULV,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
3067-SVMTC,Female,No,Yes,No,Yes,DSL,No,0
5495-GPSRW,Male,No,No,No internet service,Yes,No,Yes,0
7606-BPHHN,Male,No,No,No internet service,Yes,No,Yes,0
4742-DRORA,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
0111-KLBQG,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
4800-VHZKI,Female,No,No,No internet service,Yes,No,Yes,1
7989-CHGTL,Male,No,No,No internet service,Yes,No,Yes,1
0334-GDDSO,Male,Yes,No,No,Yes,Fiber optic,Yes,1
4163-NCJAK,Female,No,Yes,No internet service,Yes,No,Yes,0
5233-AOZUF,Female,No,Yes,No,Yes,Fiber optic,Yes,0
5973-EJGDP,Male,No,No,No,Yes,Fiber optic,Yes,0
1996-DBMUS,Female,Yes,Yes,No,Yes,Fiber optic,Yes,0
7916-VCCPB,Female,No,Yes,No,Yes,Fiber optic,No,0
4686-GEFRM,Male,No,Yes,No,Yes,Fiber optic,Yes,0
5249-QYHEX,Female,No,Yes,No internet service,Yes,No,Yes,0
0578-SKVMF,Female,No,Yes,No,Yes,Fiber optic,No,1
5564-NEMQO,Female,Yes,No,No,Yes,Fiber optic,Yes,1
2233-FAGXV,Female,No,Yes,No internet service,Yes,No,Yes,0
5605-IYGFG,Female,No,No,No,Yes,Fiber optic,Yes,0
7663-ZTEGJ,Male,No,No,No,Yes,Fiber optic,No,0
3935-TBRZZ,Male,No,Yes,No internet service,Yes,No,No,0
8111-BKVDS,Female,No,No,No,No,DSL,No,0
2055-SIFSS,Female,Yes,Yes,No,Yes,DSL,No,0
2806-MLNTI,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
8734-DKSTZ,Female,No,Yes,No,Yes,Fiber optic,No,0
4360-PNRQB,Male,No,No,No,Yes,Fiber optic,Yes,0
6152-ONASV,Female,No,Yes,No,Yes,DSL,No,0
9063-ZGTUY,Female,No,Yes,No internet service,Yes,No,Yes,1
7781-HVGMK,Female,No,Yes,Yes,No,DSL,Yes,0
2181-UAESM,Male,No,No,No,Yes,DSL,No,0
2957-LOLHO,Male,No,No,No,Yes,DSL,Yes,1
6048-NJXHX,Male,No,Yes,No internet service,Yes,No,Yes,0
2320-SLKMB,Female,No,No,Yes,No,DSL,Yes,0
4980-URKXC,Male,No,Yes,No internet service,Yes,No,No,0
4376-KFVRS,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
5886-VLQVU,Male,No,Yes,No,Yes,Fiber optic,Yes,0
3577-AMVUX,Male,No,No,No,Yes,DSL,No,0
0771-WLCLA,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
5628-RKIFK,Female,Yes,No,Yes,Yes,Fiber optic,No,0
0206-TBWLC,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
2937-FTHUR,Female,No,No,No,Yes,DSL,No,0
1910-FMXJM,Female,No,Yes,No,Yes,Fiber optic,No,0
7752-XUSCI,Female,No,No,Yes,Yes,Fiber optic,Yes,1
4110-PFEUZ,Female,No,No,No,Yes,Fiber optic,No,1
0732-OCQOC,Female,No,Yes,No internet service,Yes,No,Yes,0
5168-MSWXT,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
1090-ESELR,Male,No,Yes,Yes,Yes,Fiber optic,No,0
8592-PLTMQ,Female,No,No,No internet service,Yes,No,No,0
5760-WRAHC,Female,Yes,No,No,Yes,DSL,Yes,0
8847-GEOOQ,Male,No,Yes,Yes,No,DSL,Yes,0
0256-LTHVJ,Female,No,Yes,No,Yes,Fiber optic,Yes,1
4785-FCIFB,Female,No,Yes,No internet service,Yes,No,No,0
8313-NDOIA,Female,No,No,Yes,Yes,Fiber optic,Yes,0
5149-CUZUJ,Male,No,Yes,Yes,Yes,Fiber optic,No,0
0942-KOWSM,Female,No,Yes,Yes,Yes,DSL,No,0
4237-CLSMM,Male,No,Yes,No internet service,Yes,No,No,0
1452-VOQCH,Male,No,No,No,Yes,Fiber optic,Yes,0
4719-UMSIY,Male,No,No,No internet service,Yes,No,No,0
6614-VBEGU,Female,No,Yes,Yes,Yes,DSL,Yes,0
0880-TKATG,Male,No,Yes,Yes,Yes,Fiber optic,No,1
3811-VBYBZ,Male,No,No,Yes,Yes,Fiber optic,Yes,1
1480-BKXGA,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
2996-XAUVF,Male,No,No,No,No,DSL,Yes,0
9076-AXYIK,Male,Yes,Yes,Yes,Yes,Fiber optic,No,0
5968-XQIVE,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
8896-RAZCR,Female,No,No,No internet service,Yes,No,No,0
4640-UHDOS,Female,No,Yes,No,Yes,DSL,No,1
4933-IKULF,Female,Yes,No,No internet service,Yes,No,No,0
3583-EKAPL,Male,No,No,No,Yes,DSL,Yes,1
1304-BCCFO,Male,No,Yes,Yes,Yes,DSL,Yes,0
4104-PVRPS,Male,No,Yes,No,Yes,DSL,No,0
9399-APLBT,Female,No,Yes,No,Yes,Fiber optic,Yes,1
2359-KMGLI,Male,No,No,No,Yes,Fiber optic,Yes,1
3780-DDGSE,Male,Yes,Yes,Yes,Yes,DSL,Yes,0
4431-EDMIQ,Female,No,Yes,Yes,Yes,DSL,Yes,0
0306-JAELE,Male,No,No,Yes,Yes,Fiber optic,Yes,1
6227-HWPWX,Female,No,No,No,Yes,Fiber optic,No,1
0486-LGCCH,Male,No,Yes,No internet service,Yes,No,No,0
0447-BEMNG,Female,No,Yes,No,No,DSL,Yes,1
4612-SSVHJ,Female,Yes,No,No,Yes,Fiber optic,Yes,0
5168-MQQCA,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
5949-XIKAE,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
7971-HLVXI,Male,No,Yes,No,Yes,Fiber optic,Yes,0
9094-AZPHK,Female,No,No,Yes,Yes,Fiber optic,Yes,0
3649-JPUGY,Male,No,No,Yes,Yes,DSL,Yes,0
8372-JUXUI,Male,No,No,No,Yes,Fiber optic,Yes,1
3552-CTCYF,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
6778-YSNIH,Female,No,No,Yes,Yes,DSL,Yes,0
0388-EOPEX,Female,No,Yes,No,Yes,Fiber optic,Yes,1
5756-OZRIO,Male,Yes,Yes,No,Yes,DSL,No,0
6579-JPICP,Male,No,No,No internet service,Yes,No,No,0
8205-OTCHB,Male,No,No,No,No,DSL,Yes,1
4134-BSXLX,Male,No,Yes,No,Yes,DSL,No,0
0505-SPOOW,Female,No,Yes,No internet service,Yes,No,No,0
6235-VDHOM,Female,Yes,No,No,No,DSL,No,1
7783-YKGDV,Female,No,No,No,Yes,Fiber optic,Yes,1
4374-YMUSQ,Male,No,No,Yes,Yes,Fiber optic,No,0
4513-CXYIX,Female,Yes,Yes,No,Yes,Fiber optic,Yes,0
3957-HHLMR,Female,No,Yes,No,Yes,DSL,No,0
7803-XOCCZ,Female,No,Yes,No,Yes,Fiber optic,Yes,0
5736-YEJAX,Male,No,No,Yes,Yes,DSL,Yes,0
5609-CEBID,Female,Yes,No,No,Yes,Fiber optic,Yes,1
8981-FJGLA,Male,No,No,No,Yes,Fiber optic,Yes,0
7218-HKQFK,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
4636-QRJKY,Female,No,Yes,No,Yes,Fiber optic,Yes,1
1135-LMECX,Female,No,No,No internet service,Yes,No,No,0
4332-MUOEZ,Male,Yes,Yes,No,Yes,Fiber optic,No,0
8535-SFUTN,Male,No,No,Yes,Yes,Fiber optic,Yes,0
5956-VKDTT,Female,Yes,Yes,No,Yes,Fiber optic,Yes,1
8677-HDZEE,Female,No,No,Yes,Yes,Fiber optic,Yes,0
2475-MROZF,Male,No,No,No,Yes,Fiber optic,Yes,0
9412-GHEEC,Male,No,No,Yes,Yes,Fiber optic,No,1
3482-ABPKK,Female,No,No,No,Yes,DSL,No,0
6705-LXORM,Female,Yes,Yes,No,Yes,Fiber optic,No,0
0257-ZESQC,Female,Yes,Yes,No,Yes,Fiber optic,Yes,1
7531-GQHME,Male,No,No,No internet service,Yes,No,No,0
5174-ITUMV,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
4109-CYRBD,Male,Yes,Yes,No,Yes,DSL,Yes,0
0913-XWSCN,Male,No,Yes,No,Yes,Fiber optic,No,0
6825-UYPFK,Female,No,No,No,Yes,Fiber optic,No,1
8397-MVTAZ,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
0750-EBAIU,Male,No,No,Yes,Yes,Fiber optic,No,0
8606-CIQUL,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
3571-DPYUH,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
7601-GNDYK,Male,No,Yes,No internet service,Yes,No,No,0
0356-OBMAC,Female,Yes,No,Yes,Yes,Fiber optic,Yes,0
8067-NIOYM,Female,No,Yes,No internet service,Yes,No,Yes,0
1403-GYAFU,Male,No,Yes,No internet service,Yes,No,No,0
4234-XTNEA,Male,No,No,Yes,Yes,Fiber optic,Yes,0
1297-VQDRP,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
9282-IZGQK,Female,No,No,No,Yes,Fiber optic,Yes,1
5348-CAGXB,Male,No,No,Yes,Yes,Fiber optic,Yes,0
0621-HJWXJ,Female,No,Yes,No,Yes,Fiber optic,Yes,0
5844-QVTAT,Female,No,Yes,No,Yes,DSL,Yes,0
8905-IAZPF,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
5394-MEITZ,Female,No,Yes,Yes,Yes,DSL,Yes,0
6859-QNXIQ,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
2782-LFZVW,Female,No,No,No,Yes,DSL,Yes,0
2866-IKBTM,Female,No,No,No internet service,Yes,No,No,0
1342-JPNKI,Male,No,No,Yes,Yes,Fiber optic,Yes,1
2817-NTQDO,Male,No,No,Yes,No,DSL,Yes,1
7129-AZJDE,Male,No,Yes,No,Yes,Fiber optic,Yes,0
6986-IJDHX,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
2560-PPCHE,Female,No,No,Yes,Yes,Fiber optic,Yes,0
4676-MQUEA,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
8138-EALND,Male,No,No,No internet service,Yes,No,No,0
3580-HYCSP,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
1352-HNSAW,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
2075-PUEPR,Male,No,Yes,No internet service,Yes,No,No,0
1982-FEBTD,Female,No,Yes,No internet service,Yes,No,Yes,0
5301-GAUUY,Male,No,No,No,Yes,Fiber optic,Yes,1
5791-KAJFD,Female,No,Yes,No,Yes,DSL,Yes,0
2654-VBVPB,Female,No,No,No internet service,Yes,No,No,0
1154-HYWWO,Male,No,No,Yes,Yes,DSL,No,0
2501-XWWTZ,Male,No,No,No,Yes,Fiber optic,No,0
3716-UVSPD,Male,No,No,No,Yes,DSL,Yes,0
6815-ABQFQ,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
7343-EOBEU,Male,No,Yes,No internet service,Yes,No,Yes,0
3701-SFMUH,Male,No,Yes,Yes,Yes,DSL,No,0
6103-LIANB,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
7319-VENRZ,Male,No,No,Yes,Yes,DSL,No,0
5846-NEQVZ,Male,No,Yes,No,Yes,DSL,Yes,0
6967-QIQRV,Male,No,Yes,Yes,Yes,Fiber optic,No,0
5781-RFZRP,Male,No,Yes,Yes,Yes,DSL,No,0
0939-YAPAF,Female,No,No,Yes,Yes,Fiber optic,Yes,1
0308-IVGOK,Female,No,No,No,No,DSL,Yes,0
7293-LSCDV,Female,No,Yes,No internet service,Yes,No,Yes,0
7025-WCBNE,Male,Yes,No,No,Yes,DSL,No,0
5756-JYOJT,Female,No,No,No,Yes,DSL,No,0
4710-FDUIZ,Male,No,Yes,Yes,Yes,Fiber optic,No,1
6030-REHUX,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
9548-LIGTA,Male,No,Yes,Yes,Yes,DSL,Yes,0
5150-LJNSR,Male,No,Yes,Yes,Yes,Fiber optic,No,0
8270-RKSAP,Male,No,No,No,Yes,Fiber optic,Yes,0
6522-YRBXD,Male,Yes,Yes,No,Yes,Fiber optic,Yes,0
2640-LYMOV,Male,No,No,No internet service,Yes,No,Yes,0
1218-VKFPE,Female,No,Yes,No internet service,Yes,No,No,1
3627-FHKBK,Female,No,No,No,Yes,Fiber optic,No,1
2865-TCHJW,Female,Yes,No,Yes,Yes,Fiber optic,Yes,1
1423-BMPBQ,Female,No,Yes,No internet service,Yes,No,Yes,0
2393-DIVAI,Female,No,No,No internet service,Yes,No,Yes,0
5192-EBGOV,Female,Yes,No,Yes,Yes,Fiber optic,Yes,1
4568-KNYWR,Male,No,No,Yes,Yes,DSL,Yes,0
8752-IMQOS,Male,No,Yes,No internet service,Yes,No,No,0
0742-LAFQK,Male,No,Yes,No,Yes,Fiber optic,Yes,0
0795-LAFGP,Male,No,Yes,Yes,Yes,DSL,No,0
0619-OLYUR,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
5512-IDZEI,Male,No,Yes,No internet service,Yes,No,No,0
0459-SPZHJ,Male,No,Yes,Yes,Yes,DSL,No,0
0215-BQKGS,Male,No,No,No,Yes,Fiber optic,Yes,0
9244-ZVAPM,Male,No,No,No,Yes,DSL,No,0
0719-SYFRB,Female,No,No,No,Yes,DSL,Yes,1
8208-EUMTE,Male,No,No,Yes,No,DSL,No,0
5172-MIGPM,Male,No,No,No,Yes,DSL,No,0
1710-RCXUS,Male,No,Yes,No,Yes,Fiber optic,Yes,0
0374-FIUCA,Male,No,Yes,No internet service,Yes,No,Yes,0
5839-SUYVZ,Male,No,No,No,Yes,Fiber optic,Yes,0
5173-ZXXXL,Male,No,No,No internet service,Yes,No,No,0
1096-ADRUX,Female,No,Yes,No,Yes,Fiber optic,Yes,0
2001-MCUUW,Male,No,No,Yes,Yes,Fiber optic,No,0
2731-GJRDG,Female,No,No,Yes,Yes,Fiber optic,Yes,0
4723-BEGSG,Male,No,Yes,Yes,Yes,DSL,No,0
6516-NKQBO,Male,No,Yes,Yes,Yes,DSL,No,0
8672-OAUPW,Male,No,No,No,Yes,DSL,No,0
8207-DMRVL,Male,No,Yes,Yes,Yes,Fiber optic,No,0
3419-SNJJD,Female,Yes,Yes,Yes,Yes,Fiber optic,No,1
6543-CPZMK,Male,No,Yes,No,No,DSL,Yes,1
4765-OXPPD,Female,No,Yes,No,Yes,DSL,No,1
2804-ETQDK,Male,No,No,No internet service,Yes,No,No,0
6689-VRRTK,Female,Yes,No,Yes,Yes,Fiber optic,Yes,0
7138-GIRSH,Male,No,No,No,Yes,DSL,No,0
9396-ZSFLL,Female,No,No,No,Yes,DSL,No,0
6464-KEXXH,Male,No,No,No,No,DSL,Yes,0
7134-MJPDY,Female,Yes,No,Yes,Yes,Fiber optic,Yes,0
5240-CAOYT,Female,No,No,No,Yes,Fiber optic,Yes,0
4059-IIEBK,Female,No,No,No,Yes,Fiber optic,Yes,0
4881-JVQOD,Male,Yes,Yes,No,No,DSL,Yes,0
0516-UXRMT,Female,No,No,No,Yes,Fiber optic,Yes,0
4851-BQDNX,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
5148-HKFIR,Female,No,No,No internet service,Yes,No,No,0
1009-IRMNA,Female,No,No,No internet service,Yes,No,No,1
3003-CMDUU,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
5016-IBERQ,Male,No,Yes,No,Yes,Fiber optic,No,0
6797-UCJHZ,Female,Yes,Yes,Yes,Yes,Fiber optic,No,0
2469-DTSGX,Female,Yes,No,Yes,Yes,Fiber optic,No,0
4554-YGZIH,Male,Yes,Yes,No,Yes,Fiber optic,No,1
5099-BAILX,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
9931-KGHOA,Female,No,Yes,No,Yes,DSL,No,0
1775-KWJKQ,Male,No,Yes,Yes,Yes,DSL,No,0
7665-VIGUD,Male,No,No,No internet service,Yes,No,No,0
9411-TPQQV,Female,No,No,Yes,No,DSL,Yes,0
7207-RMRDB,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
7954-MLBUN,Male,No,No,Yes,Yes,Fiber optic,No,0
2077-DDHJK,Female,No,Yes,No,Yes,DSL,No,0
4913-EHYUI,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
0195-IESCP,Male,No,Yes,No,Yes,Fiber optic,Yes,1
9574-BOSMD,Male,No,Yes,No internet service,Yes,No,No,0
4580-TMHJU,Female,No,Yes,Yes,Yes,DSL,No,1
0970-ETWGE,Male,No,No,Yes,Yes,Fiber optic,Yes,1
4908-XAXAY,Female,Yes,No,No,Yes,Fiber optic,Yes,0
8404-VLQFB,Female,No,Yes,No internet service,Yes,No,Yes,0
1626-ERCMM,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
0887-HJGAR,Male,No,No,No,Yes,DSL,Yes,1
2391-IPLOP,Male,No,Yes,Yes,Yes,DSL,Yes,0
5644-PDMZC,Female,Yes,No,No,Yes,Fiber optic,No,1
3509-GWQGF,Male,Yes,No,No,Yes,Fiber optic,No,0
9576-ANLXO,Female,No,No,No,Yes,Fiber optic,Yes,1
2024-BASKD,Female,No,No,No,Yes,Fiber optic,Yes,1
5845-BZZIB,Male,No,Yes,No internet service,Yes,No,No,0
1140-UKVZG,Female,No,No,No internet service,Yes,No,No,0
4160-AMJTL,Female,Yes,No,No internet service,Yes,No,No,1
5183-SNMJQ,Male,No,No,Yes,Yes,Fiber optic,Yes,0
8100-PNJMH,Male,No,Yes,Yes,Yes,DSL,Yes,0
7838-LAZFO,Male,No,Yes,Yes,Yes,DSL,No,0
4464-JCOLN,Male,No,Yes,No internet service,Yes,No,No,1
2085-JVGAD,Male,No,Yes,No internet service,Yes,No,No,0
5650-VDUDS,Female,No,No,No,No,DSL,Yes,1
8095-WANWK,Female,No,No,No,Yes,DSL,No,0
3030-ZKIWL,Male,No,No,No internet service,Yes,No,No,0
9565-FLVCG,Male,No,Yes,No,Yes,DSL,Yes,0
8755-OGKNA,Female,No,Yes,No internet service,Yes,No,No,0
2800-VEQXM,Female,No,No,No,Yes,Fiber optic,Yes,0
7538-GWHML,Female,No,No,No,Yes,Fiber optic,No,1
5533-RJFTJ,Male,No,No,No,No,DSL,Yes,0
3859-CVCET,Female,No,No,No,Yes,DSL,No,1
0214-JHPFW,Female,No,Yes,Yes,No,DSL,No,0
5642-MHDQT,Female,No,Yes,No internet service,Yes,No,Yes,0
3088-FVYWK,Male,No,Yes,No internet service,Yes,No,No,0
3276-HDUEG,Female,No,No,No,Yes,Fiber optic,Yes,1
9092-GDZKO,Male,No,No,No internet service,Yes,No,Yes,0
0823-HSCDJ,Male,Yes,No,Yes,No,DSL,Yes,1
3729-OWRVL,Male,Yes,No,Yes,Yes,Fiber optic,Yes,0
2324-AALNO,Female,No,No,No internet service,Yes,No,No,0
0822-GAVAP,Female,No,No,No,No,DSL,Yes,1
5760-IFJOZ,Male,No,No,Yes,Yes,Fiber optic,No,0
2826-UWHIS,Male,No,Yes,No,Yes,Fiber optic,No,0
1448-PWKYE,Male,No,Yes,No,Yes,Fiber optic,No,1
7501-IWUNG,Female,No,Yes,Yes,Yes,DSL,Yes,0
4957-TREIR,Male,No,No,Yes,Yes,DSL,Yes,0
7251-LJBQN,Female,Yes,No,Yes,Yes,Fiber optic,Yes,0
8040-MNRTF,Female,No,No,No,Yes,Fiber optic,No,0
1536-HBSWP,Female,No,No,No,Yes,DSL,Yes,0
5313-FPXWG,Male,No,No,No internet service,Yes,No,Yes,0
0067-DKWBL,Male,Yes,No,No,Yes,DSL,Yes,1
0946-FKYTX,Male,No,No,No,No,DSL,No,0
5076-YVXCM,Male,No,No,No,Yes,Fiber optic,No,0
8262-COGGB,Male,No,No,No internet service,Yes,No,Yes,0
6663-JOCQO,Male,No,Yes,No,Yes,DSL,Yes,0
9620-QJREV,Male,No,No,No internet service,Yes,No,No,0
2276-YDAVZ,Female,No,No,No,Yes,Fiber optic,Yes,1
2682-KEVRP,Female,Yes,No,No internet service,Yes,No,Yes,0
2480-JZOSN,Female,No,Yes,No internet service,Yes,No,Yes,0
0078-XZMHT,Male,No,Yes,Yes,Yes,DSL,Yes,0
5896-NPFWW,Male,No,Yes,No,Yes,DSL,Yes,1
9978-HYCIN,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
8338-QIUNR,Male,No,Yes,No,Yes,DSL,Yes,0
1525-LNLOJ,Male,No,Yes,Yes,Yes,DSL,Yes,0
9450-TRJUU,Male,No,No,Yes,Yes,Fiber optic,No,0
1766-GKNMI,Male,No,No,No,Yes,Fiber optic,Yes,0
6942-LBFDP,Female,No,No,No internet service,Yes,No,Yes,0
1456-TWCGB,Male,No,No,No,Yes,DSL,No,0
7133-VBDCG,Female,No,No,No,Yes,Fiber optic,Yes,1
7596-ZYWBB,Female,No,No,No,Yes,DSL,Yes,0
8329-UTMVM,Male,Yes,No,Yes,Yes,Fiber optic,Yes,0
3014-WJKSM,Male,No,Yes,No,Yes,Fiber optic,Yes,0
3347-YJZZE,Male,No,Yes,Yes,Yes,DSL,No,0
1029-QFBEN,Male,No,No,No internet service,Yes,No,No,1
7929-DMBCV,Female,No,Yes,No,Yes,Fiber optic,Yes,0
9661-JALZV,Female,No,No,No internet service,Yes,No,Yes,0
5433-KYGHE,Female,No,No,No,Yes,Fiber optic,Yes,0
4312-KFRXN,Male,No,Yes,No internet service,Yes,No,No,0
5575-TPIZQ,Male,No,No,Yes,Yes,Fiber optic,Yes,0
0114-IGABW,Female,No,Yes,Yes,No,DSL,No,0
9944-AEXBM,Male,No,No,No,Yes,Fiber optic,Yes,0
1853-ARAAQ,Female,No,No,Yes,No,DSL,Yes,0
6952-OMNWB,Male,Yes,Yes,No,Yes,Fiber optic,Yes,0
4697-LUPSU,Male,No,Yes,No internet service,Yes,No,No,0
8434-VGEQQ,Male,No,Yes,No internet service,Yes,No,No,0
4952-YSOGZ,Female,No,Yes,No,Yes,Fiber optic,Yes,1
1589-AGTLK,Male,No,No,No,Yes,DSL,Yes,1
5244-IRFIH,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
6549-YMFAW,Male,Yes,Yes,No internet service,Yes,No,Yes,0
4950-HKQTE,Female,No,No,No internet service,Yes,No,No,0
6786-OBWQR,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
2684-EIWEO,Female,Yes,No,No,Yes,Fiber optic,No,1
2753-JMMCV,Male,No,No,No,Yes,DSL,Yes,0
6439-GTPCA,Female,No,No,No,Yes,Fiber optic,Yes,1
6621-YOBKI,Male,No,No,No internet service,Yes,No,No,0
1216-JWVUX,Male,No,Yes,No,Yes,Fiber optic,Yes,0
7564-GHCVB,Female,No,Yes,No,Yes,Fiber optic,No,0
1173-NOEYG,Female,No,Yes,No,Yes,Fiber optic,No,0
7595-EHCDL,Male,No,Yes,Yes,No,DSL,No,0
6647-ZEDXT,Female,No,No,Yes,Yes,Fiber optic,No,0
2521-NPUZR,Male,No,Yes,No,Yes,Fiber optic,No,0
1307-TVUFB,Male,Yes,No,No,Yes,Fiber optic,Yes,0
7503-MIOGA,Female,Yes,Yes,Yes,Yes,DSL,Yes,0
4381-MHQDC,Female,No,No,No,Yes,DSL,Yes,0
6923-JHPMP,Female,No,No,No,Yes,Fiber optic,Yes,0
5138-WVKYJ,Male,No,No,Yes,Yes,Fiber optic,No,1
4018-PPNDW,Female,No,Yes,No internet service,Yes,No,Yes,0
1635-FJFCC,Female,No,No,No,Yes,DSL,Yes,0
2499-AJYUA,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
6919-ELBGL,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
3966-HRMZA,Female,Yes,No,No,Yes,Fiber optic,No,0
6425-JWTDV,Male,No,Yes,No internet service,Yes,No,No,0
8405-IGQFX,Female,No,No,Yes,Yes,Fiber optic,Yes,0
8224-IVVPA,Female,No,No,No,Yes,DSL,Yes,0
9477-LGWQI,Male,No,Yes,Yes,Yes,DSL,Yes,0
1410-RSCMR,Male,No,Yes,No,Yes,DSL,Yes,0
0139-IVFJG,Female,No,Yes,Yes,Yes,Fiber optic,No,0
6683-VLCTZ,Male,Yes,No,Yes,Yes,Fiber optic,Yes,1
5730-DBDSI,Male,No,No,No internet service,Yes,No,No,0
0030-FNXPP,Female,No,No,No internet service,Yes,No,No,0
2189-WWOEW,Female,No,No,No,Yes,Fiber optic,Yes,1
5684-FJVYR,Female,No,Yes,No,Yes,Fiber optic,Yes,0
4013-GUXND,Male,No,No,No internet service,Yes,No,No,0
1894-IGFSG,Female,No,No,Yes,Yes,Fiber optic,No,1
7379-POKDZ,Male,No,Yes,No,Yes,Fiber optic,Yes,1
1266-NZYUI,Female,No,Yes,No,Yes,DSL,No,0
7969-FFOWG,Male,No,Yes,No internet service,Yes,No,No,0
4718-DHSMV,Female,No,No,Yes,No,DSL,Yes,0
5175-WLYXL,Male,No,No,No,Yes,Fiber optic,Yes,0
7817-OMJNA,Male,No,No,No internet service,Yes,No,No,0
8728-SKJLR,Male,No,No,No,Yes,Fiber optic,Yes,0
3137-NYQQI,Male,No,Yes,No,Yes,DSL,No,0
7706-DZNKK,Male,No,No,No internet service,Yes,No,Yes,0
0236-HFWSV,Male,No,No,Yes,Yes,Fiber optic,Yes,1
3900-AQPHZ,Female,No,No,No internet service,Yes,No,No,1
5842-POCOP,Female,No,Yes,No,Yes,Fiber optic,Yes,1
2037-XJFUP,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
8823-RLPWL,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
9505-SQFSW,Female,No,Yes,No,No,DSL,No,0
7314-OXENN,Male,No,No,No,Yes,Fiber optic,Yes,1
3758-CKOQL,Female,No,Yes,No,Yes,Fiber optic,Yes,0
0322-CHQRU,Male,No,No,No,Yes,DSL,No,1
5676-CFLYY,Male,No,Yes,Yes,Yes,DSL,Yes,0
7521-AFHAB,Female,No,Yes,No,Yes,DSL,No,0
0285-INHLN,Male,No,Yes,No,Yes,DSL,Yes,0
4678-DVQEO,Female,No,No,No,Yes,DSL,Yes,1
5125-CNDSP,Male,No,No,No,No,DSL,Yes,0
0691-IFBQW,Female,Yes,No,Yes,Yes,Fiber optic,Yes,1
4992-LTJNE,Male,No,Yes,No,Yes,DSL,No,0
2202-OUTMO,Female,No,Yes,No,Yes,DSL,Yes,0
0810-BDHAW,Female,No,Yes,Yes,Yes,DSL,No,0
0229-LFJAF,Male,No,No,No,Yes,DSL,No,0
7131-ZQZNK,Female,No,Yes,Yes,No,DSL,No,0
3442-ZHHCC,Male,No,No,No,Yes,DSL,Yes,0
5726-CVNYA,Female,No,Yes,No internet service,Yes,No,Yes,0
9871-ELEYA,Female,No,No,Yes,Yes,DSL,No,0
4257-GAESD,Female,No,No,Yes,No,DSL,No,0
5173-WXOQV,Male,No,Yes,No,Yes,DSL,Yes,0
2040-OBMLJ,Male,No,No,No,Yes,Fiber optic,No,0
6286-ZHAOK,Female,No,Yes,No internet service,Yes,No,Yes,0
3807-XHCJH,Female,No,Yes,No internet service,Yes,No,No,0
3009-JWMPU,Male,No,No,Yes,Yes,Fiber optic,Yes,1
5671-RQRLP,Female,Yes,Yes,No,Yes,Fiber optic,Yes,0
1450-GALXR,Female,No,No,Yes,Yes,Fiber optic,Yes,1
8859-AXJZP,Male,No,Yes,No internet service,Yes,No,Yes,0
